Word	DEPENDER_Cardinality
shiver	0
shiver	0
shiver	0
shivery	0
shivery	0
shlemiel	0
shlep	0
shlep	0
shlep	0
shlep	0
shlepper	0
shlimazel	0
shlock	0
shlockmeister	0
shmaltz	0
shmear	0
shmegegge	0
shmo	0
shmoose	0
shmooze	0
shmooze	0
shmuck	0
shnook	0
shnorr	0
shnorrer	0
shoaly	0
shoat	0
shock-absorbent	0
shock-headed	0
shock_absorber	0
shock_therapy	0
shock_treatment	0
shock_troops	0
shock_wave	0
shockable	0
shocker	0
shocker	0
shodden	0
shoddiness	0
shoddiness	0
shoe-shop	0
shoe_black	0
shoe_bomb	0
shoe_collar	0
shoe_industry	0
shoe_lace	0
shoe_leather	0
shoe_polish	0
shoe_repairing	0
shoe_shop	0
shoe_store	0
shoe_string	0
shoe_string	0
shoebill	0
shoebird	0
shoeblack	0
shoeblack_plant	0
shoed	0
shoed	0
shoeful	0
shoehorn	0
shoehorn	0
shoeless	0
shoemaker	0
shoemaker's_last	0
shoemaking	0
shoeshine	0
shoeshine	0
shoestring	0
shoestring	0
shoestring_catch	0
shoestring_fungus	0
shogi	0
shogun	0
shogunate	0
shoji	0
shoo-in	0
shoo_away	0
shoo_fly	0
shoo_off	0
shoofly	0
shoofly	0
shoofly_pie	0
shook	0
shook	0
shook	0
shook	0
shook	0
shook	0
shook	0
shook	0
shook	0
shook	0
shoot-'em-up	0
shoot-down	0
shoot_a_line	0
shoot_craps	0
shoot_down	0
shoot_down	0
shoot_down	0
shoot_for	0
shoot_one's_mouth_off	0
shoot_the_breeze	0
shoot_up	0
shooter	0
shooter	0
shooter	0
shooter	0
shooter	0
shooting_box	0
shooting_brake	0
shooting_gallery	0
shooting_gallery	0
shooting_iron	0
shooting_lodge	0
shooting_preserve	0
shooting_range	0
shooting_script	0
shooting_star	0
shooting_stick	0
shootout	0
shop_assistant	0
shop_at	0
shop_bell	0
shop_boy	0
shop_class	0
shop_clerk	0
shop_floor	0
shop_girl	0
shop_mechanic	0
shop_steward	0
shop_talk	0
shop_window	0
shopaholic	0
shopfront	0
shophar	0
shopkeeper	0
shoplift	0
shoplifter	0
shoplifting	0
shoplifting	0
shopping_bag	0
shopping_basket	0
shopping_cart	0
shopping_center	0
shopping_centre	0
shopping_list	0
shopping_list	0
shopping_mall	0
shopsoiled	0
shopwalker	0
shopwindow	0
shopworn	0
shopworn	0
shore_bird	0
shore_boulder	0
shore_duty	0
shore_leave	0
shore_patrol	0
shore_pine	0
shore_station	0
shore_up	0
shoreward	0
shoring	0
shoring	0
shoring	0
shoring	0
shoring	0
shoring_up	0
shorn	0
short-beaked	0
short-billed	0
short-billed_marsh_wren	0
short-bodied	0
short-change	0
short-change	0
short-circuit	0
short-circuit	0
short-circuit	0
short-dated	0
short-eared	0
short-grass	0
short-haired	0
short-handed	0
short-handled	0
short-headed	0
short-horned_grasshopper	0
short-leaf_pine	0
short-lived	0
short-nosed	0
short-order	0
short-range	0
short-range	0
short-run	0
short-snouted	0
short-spurred	0
short-spurred_fragrant_orchid	0
short-staffed	0
short-stalked	0
short-staple_cotton	0
short-stemmed	0
short-stop	0
short-stop_bath	0
short-tailed	0
short-tailed_shrew	0
short-tempered	0
short-term	0
short-term_memory	0
short-toed_eagle	0
short-winded	0
short-winged	0
short_account	0
short_account	0
short_and_sweet	0
short_aria	0
short_bone	0
short_circuit	0
short_covering	0
short_division	0
short_gastric_artery	0
short_hundredweight	0
short_iron	0
short_letter	0
short_line	0
short_list	0
short_order	0
short_pants	0
short_ribs	0
short_sale	0
short_saphenous_vein	0
short_selling	0
short_shrift	0
short_sleep	0
short_sleeve	0
short_story	0
short_subject	0
short_temper	0
short_ton	0
short_wave	0
short_whist	0
shortbread	0
shortbread_cookie	0
shortcake	0
shortcoming	0
shortcut	0
shortener	0
shortfall	0
shortfin_mako	0
shorthand_typist	0
shortish	0
shortleaf_pine	0
shortleaf_yellow_pine	0
shortlist	0
shortlist	0
shortness_of_breath	0
shortsighted	0
shortsighted	0
shortsighted	0
shortsightedness	0
shortsightedness	0
shorttail_weasel	0
shortwave_diathermy_machine	0
shot_glass	0
shot_hole	0
shot_metal	0
shot_put	0
shot_putter	0
shot_tower	0
shote	0
shotgun_shell	0
shoulder-to-shoulder	0
shoulder_bag	0
shoulder_blade	0
shoulder_board	0
shoulder_bone	0
shoulder_flash	0
shoulder_girdle	0
shoulder_holster	0
shoulder_in	0
shoulder_joint	0
shoulder_mark	0
shoulder_pad	0
shoulder_patch	0
shoulder_strap	0
shoulder_vise	0
shouldered	0
shouldered	0
shouldered	0
shouldered	0
shouldered_arch	0
shout_down	0
shout_out	0
shout_out	0
shouted	0
shouted	0
shouted	0
shouted	0
shouted	0
shouter	0
shove-ha'penny	0
shove-halfpenny	0
shove_along	0
shove_off	0
shovel_board	0
shovel_hat	0
shovel_in	0
shovel_in	0
shovelboard	0
shoveler	0
shoveler	0
shovelful	0
shovelhead	0
shoveller	0
shoveller	0
shovelnose_catfish	0
shover	0
show-off	0
show-stopper	0
show-stopper	0
show_bill	0
show_biz	0
show_business	0
show_card	0
show_off	0
show_the_door	0
show_time	0
show_trial	0
show_up	0
show_up	0
show_window	0
show_window	0
showboat	0
showcase	0
showcase	0
shower_bath	0
shower_bath	0
shower_cap	0
shower_curtain	0
shower_down	0
shower_room	0
shower_stall	0
showerhead	0
showery	0
showgirl	0
showjumping	0
showmanship	0
showpiece	0
showplace	0
showroom	0
showstopper	0
showstopper	0
showtime	0
showy_daisy	0
showy_goldenrod	0
showy_lady's-slipper	0
showy_lady_slipper	0
showy_milkweed	0
showy_orchis	0
showy_sunflower	0
shred	0
shred	0
shred	0
shredder	0
shrew-sized	0
shrew_mole	0
shrewishly	0
shrewishness	0
shrewmouse	0
shriek	0
shriek	0
shriek	0
shrieked	0
shrieked	0
shrift	0
shrilling	0
shrilling	0
shrillness	0
shrillness	0
shrimp-fish	0
shrimp_Newburg	0
shrimp_butter	0
shrimp_cocktail	0
shrimp_sauce	0
shrimper	0
shrimpfish	0
shrimpy	0
shrink-wrap	0
shrink-wrapped_software	0
shrink_back	0
shrink_from	0
shrinkable	0
shrinking_violet	0
shrive	0
shrivel_up	0
shrivelled	0
shrivelled	0
shrivelled	0
shrivelled	0
shrivelled	0
shrubby_St_John's_wort	0
shrubby_bittersweet	0
shrubby_penstemon	0
shrug	0
shrug	0
shrug_off	0
shrunken	0
shrunken	0
shrunken	0
shrunken	0
shrunken	0
shrunken	0
shrunken	0
shtick	0
shtick	0
shtick	0
shtick	0
shtickl	0
shtikl	0
shtup	0
shuck	0
shuck	0
shuck	0
shuddering	0
shuddering	0
shuddering	0
shudderingly	0
shuddery	0
shudra	0
shudra	0
shuffleboard	0
shuffler	0
shuffler	0
shufti	0
shumac	0
shun_giku	0
shunt_circuit	0
shunter	0
shut-in	0
shut-in	0
shut-in	0
shut_away	0
shut_down	0
shut_in	0
shut_off	0
shut_off	0
shut_off	0
shut_one's_mouth	0
shut_out	0
shut_up	0
shut_up	0
shut_up	0
shut_up	0
shutdown	0
shuteye	0
shutout	0
shutterbug	0
shutting_post	0
shuttle_bus	0
shuttle_diplomacy	0
shuttle_helicopter	0
shuttlecock_fern	0
shwa	0
shy_away_from	0
shy_person	0
shylock	0
shylock	0
shyly	0
shyness	0
shyster	0
sial	0
sialadenitis	0
sialolith	0
siamang	0
siamese_connection	0
sib	0
sib	0
sibilant_consonant	0
sibilate	0
sibilate	0
sibilate	0
sibilate	0
sibilation	0
sibilation	0
sibyl	0
sibyl	0
sibyllic	0
sibylline	0
sibylline	0
siccative	0
sick-abed	0
sick_bag	0
sick_benefit	0
sick_berth	0
sick_call	0
sick_headache	0
sick_headache	0
sick_joke	0
sick_leave	0
sick_list	0
sick_of	0
sick_parade	0
sick_pay	0
sick_person	0
sickbag	0
sickbay	0
sickbed	0
sicken	0
sicken	0
sicken	0
sicken	0
sickeningly	0
sickeningness	0
sickish	0
sickle-cell_anaemia	0
sickle-cell_anemia	0
sickle-cell_disease	0
sickle-shaped	0
sickle_alfalfa	0
sickle_cell	0
sickle_feather	0
sickle_lucerne	0
sickle_medick	0
sicklepod	0
sicklepod	0
sickleweed_golden_aster	0
sickness_benefit	0
sickroom	0
side-blotched_lizard	0
side-glance	0
side-look	0
side-slip	0
side-to-side	0
side-wheeler	0
side-whiskers	0
side_arm	0
side_by_side	0
side_by_side	0
side_chair	0
side_chapel	0
side_dish	0
side_door	0
side_drum	0
side_effect	0
side_effect	0
side_entrance	0
side_horse	0
side_judge	0
side_of_bacon	0
side_of_beef	0
side_of_meat	0
side_of_pork	0
side_order	0
side_pocket	0
side_road	0
side_street	0
side_view	0
side_yard	0
sidebar	0
sidebar	0
sideburn	0
sidecar	0
sidecar	0
sidekick	0
sidelight	0
sideline	0
sideline	0
sideline	0
sideline	0
sidereal_day	0
sidereal_hour	0
sidereal_month	0
sidereal_time	0
sidereal_year	0
siderite	0
siderite	0
sideroblast	0
sideroblastic_anaemia	0
sideroblastic_anemia	0
siderochrestic_anaemia	0
siderochrestic_anemia	0
siderocyte	0
sideropenia	0
siderophilin	0
siderosis	0
sideshow	0
sideshow	0
sideslip	0
sideslip	0
sidesman	0
sidesplitter	0
sidesplitting	0
sidesplittingly	0
sidestep	0
sidestep	0
sideswipe	0
sideswipe	0
sidetrack	0
sidetrack	0
sidewall	0
sidewall	0
sideward	0
sidewards	0
sideway	0
sideway	0
sideway	0
sidewinder	0
sidewinder	0
sidewise	0
sidewise	0
sidewise	0
sidle	0
sidle	0
sidle_up	0
siege_of_Orleans	0
siege_of_Syracuse	0
siege_of_Syracuse	0
siege_of_Vicksburg	0
siege_of_Yorktown	0
sieva_bean	0
sieva_bean	0
sieve_out	0
sieve_tube	0
sifter	0
sigeh	0
sight-read	0
sight-sing	0
sight_bill	0
sight_draft	0
sight_gag	0
sight_setting	0
sightedness	0
sightly	0
sightread	0
sightreader	0
sightsee	0
sightseer	0
sightsing	0
sigma	0
sigmoid_colon	0
sigmoid_flexure	0
sigmoid_sinus	0
sigmoid_vein	0
sigmoidal	0
sigmoidectomy	0
sigmoidoscopy	0
sign-language	0
sign_away	0
sign_in	0
sign_industry	0
sign_language	0
sign_manual	0
sign_of_the_cross	0
sign_of_the_zodiac	0
sign_off	0
sign_on	0
sign_over	0
sign_painter	0
sign_up	0
sign_up	0
signage	0
signal-to-noise	0
signal-to-noise_ratio	0
signal/noise	0
signal/noise_ratio	0
signal_box	0
signal_caller	0
signal_caller	0
signal_detection	0
signal_fire	0
signal_flag	0
signal_level	0
signal_light	0
signal_tower	0
signaler	0
signaling_device	0
signalisation	0
signalise	0
signalise	0
signalise	0
signalise	0
signalization	0
signalize	0
signalize	0
signalize	0
signalize	0
signaller	0
signally	0
signally	0
signalman	0
signals_intelligence	0
signatory	0
signature_recognition	0
signature_tune	0
signet_ring	0
significant_digit	0
significant_figure	0
significant_other	0
signification	0
significative	0
signior	0
signor	0
signora	0
signora	0
signore	0
signore	0
signore	0
signorina	0
signorina	0
signory	0
sika	0
sild	0
sildenafil	0
sildenafil_citrate	0
silencer	0
silencer	0
silent_butler	0
silent_movie	0
silent_partner	0
silent_person	0
silent_picture	0
silent_treatment	0
silents	0
silenus	0
silenus	0
silex	0
silex	0
silica_gel	0
silicic_acid	0
silicide	0
silicious	0
silicle	0
silicon_bronze	0
silicon_carbide	0
silicon_chip	0
silicon_dioxide	0
silicon_oxide	0
silicone_polymer	0
silicone_resin	0
silicone_rubber	0
silicosis	0
siliqua	0
silk-cotton_tree	0
silk-lined	0
silk_cotton	0
silk_gland	0
silk_grass	0
silk_hat	0
silk_oak	0
silk_screen_print	0
silk_stocking	0
silk_tree	0
silk_vine	0
silk_wood	0
silkgrass	0
silkily	0
silkiness	0
silkwood	0
silkworm_moth	0
silkworm_moth	0
silkworm_seed	0
silky-haired	0
silky-leafed	0
silky-leaved	0
silky_anteater	0
silky_cornel	0
silky_dogwood	0
silky_dogwood	0
silky_elm	0
silky_oak	0
silky_pocket_mouse	0
silky_tamarin	0
silky_terrier	0
silky_willow	0
silky_willow	0
silky_wisteria	0
sillabub	0
sillabub	0
silliness	0
silliness	0
silly_season	0
siloxane	0
silt_up	0
siltstone	0
silurid	0
silurid_fish	0
siluriform_fish	0
silva	0
silvan	0
silvan	0
silver-bell_tree	0
silver-blue	0
silver-bodied	0
silver-bush	0
silver-bush	0
silver-colored	0
silver-gray	0
silver-green	0
silver-grey	0
silver-haired	0
silver-lace	0
silver-leafed	0
silver-leaved	0
silver-leaved_nettle	0
silver-leaved_nightshade	0
silver-leaved_poplar	0
silver-plate	0
silver-scaled	0
silver-tip	0
silver-tongued	0
silver-white	0
silver-worker	0
silver_age	0
silver_ash	0
silver_beech	0
silver_bell	0
silver_berry	0
silver_berry	0
silver_birch	0
silver_bromide	0
silver_bullet	0
silver_certificate	0
silver_chloride	0
silver_cord	0
silver_dollar	0
silver_dollar	0
silver_fern	0
silver_fern	0
silver_fir	0
silver_fox	0
silver_grass	0
silver_gray	0
silver_grey	0
silver_hake	0
silver_iodide	0
silver_jenny	0
silver_jubilee	0
silver_lace	0
silver_lace_vine	0
silver_lime	0
silver_linden	0
silver_lining	0
silver_maple	0
silver_medal	0
silver_mine	0
silver_nitrate	0
silver_oak	0
silver_perch	0
silver_perch	0
silver_pine	0
silver_pine	0
silver_plate	0
silver_plate	0
silver_protein	0
silver_quandong	0
silver_quandong_tree	0
silver_sage	0
silver_sagebrush	0
silver_salmon	0
silver_salmon	0
silver_screen	0
silver_screen	0
silver_solder	0
silver_spoon	0
silver_spruce	0
silver_standard	0
silver_storm	0
silver_thatch	0
silver_thatch	0
silver_tree	0
silver_tree	0
silver_tree_fern	0
silver_vine	0
silver_wattle	0
silver_wedding_anniversary	0
silver_whiting	0
silver_willow	0
silverback	0
silverbell_tree	0
silverberry	0
silverbush	0
silverbush	0
silverish	0
silverleaf_nightshade	0
silvern	0
silvern	0
silverplate	0
silverpoint	0
silverrod	0
silverside	0
silverspot	0
silversword	0
silvertip	0
silvertop_palmetto	0
silvervine	0
silverweed	0
silverweed	0
silverwork	0
silverworker	0
silvery-blue	0
silvery-bodied	0
silvery-gray	0
silvery-green	0
silvery-grey	0
silvery-leafed	0
silvery-leaved	0
silvery-white	0
silvery_spleenwort	0
silvery_spleenwort	0
silvery_wormwood	0
silvex	0
silviculture	0
sima	0
simal	0
simazine	0
simian	0
simian	0
simile	0
similitude	0
similitude	0
simmer	0
simmer	0
simmer_down	0
simmpleness	0
simnel	0
simnel	0
simoleons	0
simony	0
simoom	0
simoon	0
simper	0
simper	0
simperer	0
simperingly	0
simple-minded	0
simple-minded	0
simple_absence	0
simple_closed_curve	0
simple_eye	0
simple_fraction	0
simple_fracture	0
simple_fruit	0
simple_harmonic_motion	0
simple_interest	0
simple_leaf	0
simple_machine	0
simple_mastectomy	0
simple_microscope	0
simple_mindedness	0
simple_pendulum	0
simple_phobia	0
simple_pistil	0
simple_protein	0
simple_regression	0
simple_sentence	0
simple_sugar	0
simpleness	0
simpleness	0
simpleness	0
simpleness	0
simplism	0
simplism	0
simulacrum	0
simulacrum	0
simulated_military_operation	0
simulative_electronic_deception	0
simulcast	0
simultaneity	0
simultaneous_equations	0
simultaneous_operation	0
simultaneousness	0
simvastatin	0
sinapism	0
since_a_long_time_ago	0
sincerely_yours	0
sinciput	0
sine_curve	0
sine_die	0
sine_qua_non	0
sine_wave	0
sinecure	0
sinecure	0
sinew	0
sinew	0
sing-kwa	0
sing_along	0
singable	0
singalong	0
singe	0
singe	0
singe	0
singing_voice	0
single-barreled	0
single-barrelled	0
single-bedded	0
single-breasted	0
single-breasted_jacket	0
single-breasted_suit	0
single-celled	0
single-channel	0
single-entry_bookkeeping	0
single-foot	0
single-foot	0
single-handed	0
single-handed	0
single-handed	0
single-handedly	0
single-humped	0
single-lane	0
single-leaf	0
single-leaf_pine	0
single-leaf_pinyon	0
single-member_system	0
single-minded	0
single-mindedly	0
single-mindedness	0
single-propeller_plane	0
single-reed_instrument	0
single-reed_woodwind	0
single-rotor_helicopter	0
single-seeded	0
single-shelled	0
single-spaced	0
single-spacing	0
single-stranded	0
single-valued_function	0
single_bed	0
single_combat	0
single_cream	0
single_crochet	0
single_crochet	0
single_dwelling	0
single_entry	0
single_file	0
single_nucleotide_polymorphism	0
single_out	0
single_out	0
single_prop	0
single_quote	0
single_shell	0
single_stitch	0
single_stitch	0
single_supplement	0
single_tax	0
singleness	0
singleness	0
singlestick	0
singlet	0
singletary_pea	0
singular_form	0
singular_matrix	0
singularise	0
singularity	0
singularity	0
singularize	0
singularly	0
singultus	0
sinistral	0
sinistral	0
sinistrality	0
sinistrorsal	0
sinistrorse	0
sink_in	0
sink_in	0
sinkable	0
sinkhole	0
sinking_feeling	0
sinking_fund	0
sinking_spell	0
sinlessness	0
sinner	0
sinoatrial_node	0
sinoper	0
sinopia	0
sinopis	0
sinter	0
sintered	0
sintered	0
sinuosity	0
sinuousness	0
sinus_cavernosus	0
sinus_coronarius	0
sinus_ethmoidales	0
sinus_headache	0
sinus_paranasales	0
sinus_rectus	0
sinus_sigmoideus	0
sinus_transversus	0
sinus_venosus_sclerae	0
sinusitis	0
sinusoid	0
sinusoid	0
sinusoidal_projection	0
sip	0
sip	0
siphon_off	0
sipper	0
sipunculid	0
sirdar	0
sire	0
sire	0
sire	0
sire	0
siren_call	0
siren_song	0
sirenian_mammal	0
siriasis	0
siris	0
siris_tree	0
sirloin_steak	0
sirloin_tip	0
sirocco	0
sirrah	0
sirup	0
sis	0
sis	0
sis	0
sis	0
sisal	0
sisal	0
sisal_family	0
sisal_hemp	0
sise	0
sisham	0
siskin	0
siskiyou_lewisia	0
siss	0
siss	0
siss	0
sissified	0
sissiness	0
sissoo	0
sissu	0
sissy	0
sissy	0
sissyish	0
sister-in-law	0
sister_ship	0
sisterlike	0
sisterly	0
sistership	0
sistership	0
sit-down	0
sit-down_strike	0
sit-in	0
sit-up	0
sit_around	0
sit_back	0
sit_back	0
sit_by	0
sit_down	0
sit_down	0
sit_down	0
sit_in	0
sit_in	0
sit_out	0
sit_out	0
sit_tight	0
sit_up	0
sit_up	0
sitar_player	0
sitcom	0
sitcom	0
site_visit	0
sitting_duck	0
sitting_room	0
sitting_trot	0
situation_comedy	0
situation_comedy	0
sitz_bath	0
six-fold	0
six-footer	0
six-gilled_shark	0
six-gun	0
six-lined_racerunner	0
six-membered	0
six-pack	0
six-pointed	0
six-shooter	0
six-sided	0
six-spot	0
six_pack	0
six_times	0
sixer	0
sixer	0
sixfold	0
sixfold	0
sixpack	0
sixpence	0
sixpenny	0
sixpenny_nail	0
sixsome	0
sixteenth_note	0
sixteenth_part	0
sixth-former	0
sixth_cranial_nerve	0
sixth_sense	0
sixthly	0
sixtieth	0
sixtieth	0
sixtieth	0
sixty-eight	0
sixty-fifth	0
sixty-five	0
sixty-four	0
sixty-fourth	0
sixty-fourth	0
sixty-fourth_note	0
sixty-nine	0
sixty-nine	0
sixty-one	0
sixty-seven	0
sixty-six	0
sixty-three	0
sixty-two	0
sizable	0
sizable	0
size_constancy	0
size_of_it	0
size_stick	0
size_up	0
sizeableness	0
sizz	0
sizz	0
sizzle	0
sizzle	0
sizzle	0
sizzle	0
skag	0
skanky	0
skate_over	0
skateboarder	0
skateboarding	0
skateboarding	0
skating_rink	0
skedaddle	0
skedaddle	0
skeen_arch	0
skeet_shooting	0
skeeter_hawk	0
skeg	0
skein	0
skeletal_frame	0
skeletal_muscle	0
skeletal_structure	0
skeletal_system	0
skeleton_fork_fern	0
skeleton_in_the_closet	0
skeleton_in_the_cupboard	0
skeleton_key	0
skeleton_shrimp	0
skene_arch	0
skepful	0
skeptic	0
skeptical	0
skeptical	0
skeptically	0
sketch_block	0
sketch_map	0
sketch_pad	0
sketchbook	0
sketcher	0
sketcher	0
sketchily	0
sketchiness	0
skew	0
skew	0
skew-eyed	0
skew-whiff	0
skew-whiff	0
skew_arch	0
skew_correlation	0
skewed	0
skewed	0
skewness	0
ski-plane	0
ski_binding	0
ski_boot	0
ski_cap	0
ski_conditions	0
ski_jacket	0
ski_jump	0
ski_jump	0
ski_jumper	0
ski_jumping	0
ski_jumping	0
ski_lift	0
ski_lodge	0
ski_mask	0
ski_parka	0
ski_pole	0
ski_race	0
ski_rack	0
ski_resort	0
ski_run	0
ski_slope	0
ski_tow	0
ski_trail	0
ski_wax	0
skiagram	0
skiagraph	0
skiagraphy	0
skibob	0
skid_lid	0
skid_road	0
skid_road	0
skid_row	0
skidder	0
skidder	0
skidder	0
skidpan	0
skiffle_group	0
skiing_race	0
skilful	0
skilfully	0
skilled_worker	0
skilled_workman	0
skillet_bread	0
skillet_cake	0
skillet_corn_bread	0
skillet_fish	0
skilletfish	0
skilly	0
skim_milk	0
skim_off	0
skim_off	0
skim_over	0
skim_over	0
skimcoat	0
skimmed_milk	0
skimp	0
skimp	0
skimp	0
skimp	0
skimp_over	0
skimpily	0
skin-deep	0
skin-dive	0
skin-dive	0
skin-diver	0
skin-tight	0
skin_and_bones	0
skin_cancer	0
skin_care	0
skin_cell	0
skin_color	0
skin_colour	0
skin_disease	0
skin_disorder	0
skin_diving	0
skin_doctor	0
skin_effect	0
skin_eruption	0
skin_flick	0
skin_graft	0
skin_over	0
skin_patch	0
skin_perceptiveness	0
skin_pop	0
skin_rash	0
skin_sensation	0
skin_senses	0
skin_test	0
skin_tumor	0
skincare	0
skinflint	0
skinful	0
skinhead	0
skinheads	0
skinheads	0
skink	0
skinless	0
skinniness	0
skinny	0
skinny	0
skinny	0
skinny	0
skinny	0
skinny-dip	0
skinny-dip	0
skinny-dipper	0
skint	0
skip-bomb	0
skip_distance	0
skip_over	0
skip_rope	0
skip_town	0
skipjack_tuna	0
skipping_rope	0
skirl	0
skirl	0
skirl	0
skirmisher	0
skirret	0
skirt_chaser	0
skirt_of_tasses	0
skirting	0
skirting	0
skirting	0
skirting	0
skirting	0
skirting_board	0
skit	0
skitter	0
skitter	0
skitter	0
skitter	0
skittishly	0
skittishness	0
skittle	0
skittle	0
skittle_alley	0
skittle_ball	0
skittle_pin	0
skive	0
skivvy	0
skreak	0
skreak	0
skreigh	0
skulk	0
skulk	0
skulk	0
skulker	0
skulker	0
skulking	0
skulking	0
skulking	0
skulking	0
skull_and_crossbones	0
skull_practice	0
skull_session	0
skull_session	0
skullduggery	0
skunk-weed	0
skunk_bear	0
skunk_cabbage	0
skunk_cabbage	0
skunkbush	0
skunkweed	0
sky-blue	0
sky-blue	0
sky-high	0
sky-high	0
sky-high	0
sky_burial	0
sky_dive	0
sky_glow	0
sky_marshal	0
sky_pilot	0
sky_wave	0
skybox	0
skycap	0
skydive	0
skydiver	0
skydiving	0
skydiving	0
skyhook	0
skyhook	0
skyjack	0
skylark	0
skylark	0
skylight	0
skyline	0
skyline	0
skyrocket	0
skyrocket	0
skyrocket	0
skysail	0
skywalk	0
skyward	0
skyward	0
skywards	0
skyway	0
skywriting	0
slabber	0
slack_off	0
slack_suit	0
slack_tide	0
slack_up	0
slack_water	0
slack_water	0
slacken_off	0
slacker	0
slacker	0
slacker	0
slacker	0
slacking	0
slacking	0
slacking	0
slacking	0
slacking	0
slacking	0
slacking	0
slacking	0
slacking	0
slackly	0
slackness	0
slackness	0
slackness	0
slag_code	0
slagheap	0
slake	0
slake	0
slake	0
slaked	0
slaked	0
slaked	0
slaked	0
slaked_lime	0
slalom	0
slalom	0
slam-bang	0
slam-bang	0
slam-bang	0
slam-bang	0
slam-dunk	0
slam-dunk	0
slam_dance	0
slam_dance	0
slam_dancing	0
slam_dancing	0
slam_dunk	0
slam_dunk	0
slam_on	0
slammer	0
slammer	0
slanderer	0
slanderously	0
slang_expression	0
slang_term	0
slangily	0
slanginess	0
slanguage	0
slant-eye	0
slantingly	0
slantways	0
slap-bang	0
slap-bang	0
slap-up	0
slap_on	0
slap_together	0
slaphappy	0
slaphappy	0
slapper	0
slapshot	0
slash_pocket	0
slasher	0
slasher	0
slate-black	0
slate-colored_junco	0
slate-gray	0
slate-grey	0
slate_club	0
slate_pencil	0
slate_roof	0
slater	0
slatey	0
slather	0
slating	0
slating	0
slating	0
slating	0
slating	0
slating	0
slating	0
slating	0
slatternliness	0
slatternly	0
slaty	0
slaty-gray	0
slaty-grey	0
slaughterer	0
slaughterhouse	0
slaughterous	0
slave-maker	0
slave-making_ant	0
slave_ant	0
slave_dealer	0
slave_driver	0
slave_driver	0
slave_market	0
slave_owner	0
slave_ship	0
slave_state	0
slave_trade	0
slave_trader	0
slave_traffic	0
slaveholder	0
slaveholding	0
slaveholding	0
slaveless	0
slavelike	0
slaver	0
slaver	0
slaver	0
slavey	0
slavishly	0
slaw	0
slayer	0
sleaze	0
sleaziness	0
sleaziness	0
sleazy	0
sleazy	0
sleazy	0
sled_dog	0
sledder	0
sledding	0
sledding	0
sledding	0
sledge_dog	0
sleek_down	0
sleek_over	0
sleekly	0
sleekness	0
sleekness	0
sleep-learning	0
sleep_apnea	0
sleep_around	0
sleep_deprivation	0
sleep_disorder	0
sleep_in	0
sleep_in	0
sleep_late	0
sleep_off	0
sleep_out	0
sleep_over	0
sleep_talking	0
sleep_terror_disorder	0
sleep_together	0
sleep_with	0
sleeper_cell	0
sleeper_goby	0
sleeper_nest	0
sleepily	0
sleeping_accommodation	0
sleeping_around	0
sleeping_bag	0
sleeping_beauty	0
sleeping_beauty	0
sleeping_beauty	0
sleeping_capsule	0
sleeping_car	0
sleeping_draught	0
sleeping_hibiscus	0
sleeping_partner	0
sleeping_pill	0
sleeping_room	0
sleeping_sickness	0
sleeping_tablet	0
sleepless_person	0
sleeplessly	0
sleepover	0
sleepwalk	0
sleepwalker	0
sleepwalking	0
sleepwalking	0
sleepwear	0
sleepy-eyed	0
sleepy_dick	0
sleepy_sickness	0
sleepyhead	0
sleepyheaded	0
sleety	0
sleeved	0
sleigh_bed	0
sleigh_bell	0
sleight	0
sleight_of_hand	0
slender-bodied	0
slender-tailed_meerkat	0
slender-waisted	0
slender-winged	0
slender_centaury	0
slender_knapweed	0
slender_lady_palm	0
slender_loris	0
slender_rush	0
slender_salamander	0
slender_spike_rush	0
slender_wheatgrass	0
slender_wild_oat	0
slenderise	0
slenderize	0
slenderize	0
slenderly	0
slenderly	0
slenderness	0
slenderness	0
slenderness	0
sleuthhound	0
sleuthhound	0
sleuthing	0
sleuthing	0
slews	0
slews	0
slews	0
slews	0
slice_bar	0
slice_into	0
slice_through	0
slice_up	0
slicer	0
slicer	0
slicer	0
slick_down	0
slick_magazine	0
slick_up	0
slick_up	0
slicked	0
slicked	0
slicked	0
slicked_up	0
slicker	0
slicker	0
slicker	0
slicker	0
slicker	0
slicker	0
slicker	0
slickly	0
slide_action	0
slide_by	0
slide_down	0
slide_fastener	0
slide_projector	0
slide_rule	0
slide_valve	0
slider	0
slider	0
slider	0
slider	0
slideway	0
sliding_board	0
sliding_door	0
sliding_keel	0
sliding_scale	0
sliding_seat	0
sliding_window	0
slight_care	0
slighting	0
slighting	0
slightingly	0
slightness	0
slightness	0
slightness	0
slim-bodied	0
slim-waisted	0
slim_chance	0
slim_down	0
slime_bacteria	0
slime_eels	0
slime_mold	0
slime_mould	0
slime_mushroom	0
slimed	0
slimed	0
slimed	0
sliminess	0
sliminess	0
slimly	0
slimness	0
slimness	0
slingback	0
slinger	0
slinger_ring	0
slinging	0
slinging	0
slinging	0
slinging	0
slinging	0
slink	0
slip-joint_pliers	0
slip-on	0
slip-up	0
slip_away	0
slip_away	0
slip_by	0
slip_carriage	0
slip_clutch	0
slip_coach	0
slip_friction_clutch	0
slip_in	0
slip_noose	0
slip_of_paper	0
slip_of_the_tongue	0
slip_off	0
slip_on	0
slip_one's_mind	0
slip_ring	0
slip_road	0
slip_stitch	0
slip_up	0
